1 1787408 Hamburg HH
2 7926599 Niedersachsen NI
3 671489 Bremen HB
4 17865516 Nordrhein-Westfalen NW
5 6176172 Hessen HE
6 4052803 Rheinland-Pfalz RP
7 10879618 Baden-Württemberg BW
8 12843514 Bayern BY
9 995597 Saarland SL
10 3520031 Berlin BE
11 2484826 Brandenburg BB
12 1612362 Mecklenburg-Vorpommern MV
13 4084851 Sachsen SN
14 2245470 Sachsen-Anhalt ST
15 2170714 Thüringen TH
16 2858714 Schleswig-Holstein SH
